id,degree,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,label,community,sector,role,is_notable
Tom Goldberg,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Tom Goldberg,25,unknown,unknown,0
Walli Leff,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Walli Leff,25,unknown,unknown,0
Lilly Sanchez,22,0.019766397124887692,1.3838411282471288e-05,0.03177922518232653,0.47255992167575206,Lilly Sanchez,4,unknown,unknown,0
Ariana Fajardo Orshan,20,0.017969451931716084,4.367332318768956e-06,0.02947046901015342,0.4721364808857201,Ariana Fajardo Orshan,4,unknown,unknown,0
Byung J. Pak,20,0.017969451931716084,4.367332318768956e-06,0.02947046901015342,0.4721364808857201,Byung J. Pak,4,unknown,unknown,0
Emily Michot,20,0.017969451931716084,4.367332318768956e-06,0.02947046901015342,0.4721364808857201,Emily Michot,4,unknown,unknown,0
Alexander Acosta,17,0.015274034141958671,1.01226239598997e-06,0.025351129789335253,0.47108119147828664,Alexander Acosta,4,unknown,unknown,0
Julie K. Brown,17,0.015274034141958671,1.01226239598997e-06,0.025351129789335253,0.47108119147828664,Julie K. Brown,4,unknown,unknown,0
Kenneth A. Marra,14,0.012578616352201259,0.0,0.023280155573751123,0.4691935108356755,Kenneth A. Marra,4,unknown,unknown,0
Ben Sasse,15,0.013477088948787063,0.0,0.024131674530456733,0.47066039541622473,Ben Sasse,4,unknown,unknown,0
Debbie Wasserman Schultz,15,0.013477088948787063,0.0,0.024131674530456733,0.47066039541622473,Debbie Wasserman Schultz,4,unknown,unknown,0
DAVID SCHOEN,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,DAVID SCHOEN,21,unknown,unknown,0
DeMilked,2,0.0017969451931716084,0.0,0.00015748620671608457,0.24348628127008481,DeMilked,10,unknown,unknown,0
Terry,2,0.0017969451931716084,0.0,0.00015748620671608457,0.24348628127008481,Terry,10,unknown,unknown,0
Ann Coulter,3,0.0026954177897574125,4.972178177010537e-07,0.012854945678978078,0.4742613075323705,Ann Coulter,25,unknown,unknown,0
Andrew Lourie,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Andrew Lourie,4,unknown,unknown,0
Deborah Dale Pucillo,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Deborah Dale Pucillo,4,unknown,unknown,0
Jonathan Biran,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Jonathan Biran,4,unknown,unknown,0
Patrick Hunt,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Patrick Hunt,4,unknown,unknown,0
Sarah Huckabee Sanders,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Sarah Huckabee Sanders,4,unknown,unknown,0
Bill Palmer,1,0.0008984725965858042,0.0,0.0003903899605150798,0.321773626057077,Bill Palmer,25,unknown,unknown,0
Nicholas Rib,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Nicholas Rib,21,unknown,unknown,0
Matt Wilstein,3,0.0026954177897574125,0.0,0.00048498315371605646,0.32335336770080614,Matt Wilstein,25,unknown,unknown,0
Sarah Silverman,3,0.0026954177897574125,0.0,0.00048498315371605646,0.32335336770080614,Sarah Silverman,25,unknown,unknown,0
jeevacation,1,0.0008984725965858042,0.0,9.413034948527371e-40,0.0008984725965858042,jeevacation,37,unknown,unknown,0
live:linkspirit,1,0.0008984725965858042,0.0,9.413034948527371e-40,0.0008984725965858042,live:linkspirit,37,unknown,unknown,0
Eleanora Kennedy,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Eleanora Kennedy,21,unknown,unknown,0
Jim Patterson,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Jim Patterson,21,unknown,unknown,0
Joe Berlinger,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Joe Berlinger,21,unknown,unknown,0
Lisa Bryant,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Lisa Bryant,21,unknown,unknown,0
Tim Malloy,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Tim Malloy,21,unknown,unknown,0
Timothy Jones,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Timothy Jones,21,unknown,unknown,0
The Sidney Hillman Foundation,3,0.0026954177897574125,0.0,0.015794510259931834,0.467320898153848,The Sidney Hillman Foundation,4,unknown,unknown,0
Merwin Dela cruz,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,Merwin Dela cruz,21,unknown,unknown,0
Mrisman02,7,0.006289308176100629,8.210474605869468e-06,0.0009924629216310113,0.3247484207509791,Mrisman02,25,unknown,unknown,0
Nick Kazan,5,0.004492362982929021,0.0,0.0005976644722405014,0.3236512977079015,Nick Kazan,25,unknown,unknown,0
Rebecca Risman,7,0.006289308176100629,8.210474605869468e-06,0.0009924629216310113,0.3247484207509791,Rebecca Risman,25,unknown,unknown,0
nick kazan,5,0.004492362982929021,0.0,0.0005854888358750211,0.32325417955120467,nick kazan,25,unknown,unknown,0
Kate Briquelet,4,0.0035938903863432167,0.0,0.014605691138117471,0.4679434393147989,Kate Briquelet,4,unknown,unknown,0
Darren Indyke___________________________________,4,0.0035938903863432167,0.0,0.014584921401902363,0.467320898153848,Darren Indyke___________________________________,4,unknown,unknown,0
Michael Wolffl,2,0.0017969451931716084,0.0,0.012723885193638726,0.4662870023614722,Michael Wolffl,21,unknown,unknown,0
Andrew Atlas,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Andrew Atlas,21,unknown,unknown,0
Morgan Stanley,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Morgan Stanley,21,unknown,unknown,0
Mitchell Bard,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Mitchell Bard,21,unknown,unknown,0
How To Academy,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,How To Academy,21,unknown,unknown,0
Intelligence Squared,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Intelligence Squared,21,unknown,unknown,0
Jonathan Farkasiiii,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jonathan Farkasiiii,21,unknown,unknown,0
